Участники гражданского оборота,Тип операции,Сумма операции,Вид расчета,Место оплаты,Терминал оплаты,Дата оплаты,Время оплаты,Результат операции,Cash-back,Сумма cash-back
физ. лицо,получение средств,1833.77,наличный,Брест,БелАгропромбанк-WSSQ-987,2000-05-02,02:49:18,успешно,нет,0.0
физ. лицо,получение средств,3768.06,безналичный,Брест,Беларусбанк-KIOE-554,2004-12-10,08:15:20,успешно,нет,0.0
физ. лицо,получение средств,2949.45,безналичный,Минск,Приорбанк-UZGH-915,2000-11-02,05:33:15,успешно,нет,0.0
юр. лицо,списание средств,1640.0,наличный,Могилев,МаксБанк-LQOM-302,2004-02-03,17:03:28,успешно,нет,0.0
физ. лицо,списание средств,4262.73,наличный,Гродно,МаксБанк-TBXS-019,2012-11-02,02:38:32,неправильный ввод пин-кода,да,416.98
юр. лицо,получение средств,4757.71,безналичный,Витебск,БелАгропромбанк-EAZH-064,2009-10-05,09:47:39,успешно,нет,0.0
физ. лицо,списание средств,2412.78,наличный,Могилев,Беларусбанк-XXUR-454,2000-12-04,03:18:48,успешно,да,198.04
юр. лицо,получение средств,267.97,наличный,Витебск,Приорбанк-LRTZ-112,2007-09-03,06:24:24,успешно,нет,0.0
физ. лицо,получение средств,2860.32,наличный,Брест,Беларусбанк-HXTZ-205,2008-12-04,13:23:01,успешно,нет,0.0
физ. лицо,списание средств,2195.69,безналичный,Минск,Беларусбанк-QPYE-351,2009-10-01,20:18:48,неправильный ввод пин-кода,да,130.93
физ. лицо,получение средств,2911.73,наличный,Гомель,МаксБанк-DAMS-862,2012-08-07,13:42:37,успешно,нет,0.0
физ. лицо,списание средств,251.74,наличный,Витебск,Беларусбанк-QZBU-610,2000-06-02,15:50:13,недостаточно средств,да,23.25
юр. лицо,списание средств,2362.12,наличный,Брест,БелАгропромбанк-EVOK-461,2004-01-02,11:51:18,неправильный ввод пин-кода,да,23.73
юр. лицо,получение средств,2388.92,безналичный,Могилев,Белинвестбанк-GGVM-277,2011-03-04,09:58:56,успешно,нет,0.0
физ. лицо,получение средств,4394.61,безналичный,Гомель,БелАгропромбанк-PQGW-814,2004-04-11,09:31:04,успешно,нет,0.0
физ. лицо,получение средств,2972.02,безналичный,Витебск,Беларусбанк-ZTKT-393,2010-10-01,01:13:22,успешно,нет,0.0
юр. лицо,списание средств,3792.14,безналичный,Минск,Белинвестбанк-MSXM-670,2005-04-01,21:24:07,успешно,нет,0.0
физ. лицо,списание средств,1485.52,безналичный,Гродно,Приорбанк-PKVX-873,2001-10-04,16:10:30,успешно,нет,0.0
физ. лицо,получение средств,1354.66,безналичный,Гродно,Приорбанк-VRMG-005,2000-03-10,05:00:36,успешно,нет,0.0
юр. лицо,получение средств,2926.08,наличный,Витебск,Приорбанк-AEOO-174,2004-07-07,13:10:50,успешно,нет,0.0
юр. лицо,списание средств,3248.59,безналичный,Витебск,БелАгропромбанк-XYTD-261,2012-08-06,01:47:19,успешно,нет,0.0
юр. лицо,списание средств,3610.66,наличный,Могилев,Беларусбанк-AMAN-667,2000-04-09,03:09:04,недостаточно средств,да,63.0
юр. лицо,получение средств,1299.5,наличный,Витебск,МаксБанк-IAZF-000,2005-10-09,02:03:16,успешно,нет,0.0
физ. лицо,получение средств,2945.0,наличный,Брест,Белинвестбанк-IJMC-726,2000-12-12,15:48:17,успешно,нет,0.0
юр. лицо,списание средств,1130.86,безналичный,Гомель,БелАгропромбанк-FHPR-414,2009-02-10,03:45:09,неправильный ввод пин-кода,да,56.61
юр. лицо,списание средств,1472.6,наличный,Могилев,БелАгропромбанк-LPWW-536,2005-03-02,16:38:13,успешно,да,134.14
юр. лицо,списание средств,3507.51,безналичный,Брест,БелАгропромбанк-VKVH-803,2010-10-07,03:30:40,недостаточно средств,нет,0.0
физ. лицо,получение средств,2703.26,безналичный,Витебск,БелАгропромбанк-DMZA-482,2011-01-12,06:10:51,успешно,нет,0.0
юр. лицо,получение средств,1045.2,безналичный,Гродно,Беларусбанк-TDZD-310,2012-05-03,04:11:55,успешно,нет,0.0
физ. лицо,получение средств,2149.87,наличный,Могилев,Приорбанк-EHAA-744,2009-03-10,22:29:42,успешно,нет,0.0
физ. лицо,списание средств,3924.25,наличный,Гродно,Беларусбанк-FNKM-734,2011-01-04,05:43:12,недостаточно средств,да,318.15
юр. лицо,получение средств,1180.78,безналичный,Могилев,Белинвестбанк-IZGH-521,2008-02-03,01:16:04,успешно,нет,0.0
юр. лицо,списание средств,4684.76,безналичный,Минск,МаксБанк-VOFL-433,2008-09-10,11:29:45,неправильный ввод пин-кода,да,398.71
физ. лицо,списание средств,2274.92,безналичный,Гомель,Беларусбанк-FXDO-741,2006-11-09,03:45:18,недостаточно средств,нет,0.0
юр. лицо,списание средств,93.94,безналичный,Витебск,Беларусбанк-OWCS-998,2004-04-11,01:56:31,недостаточно средств,да,3.51
физ. лицо,списание средств,4253.87,наличный,Минск,Беларусбанк-GTWT-819,2009-07-06,03:12:10,недостаточно средств,да,241.09
юр. лицо,списание средств,2894.23,наличный,Брест,МаксБанк-HUHD-910,2013-09-03,06:42:13,неправильный ввод пин-кода,нет,0.0
юр. лицо,получение средств,3509.01,наличный,Минск,Белинвестбанк-QNTA-967,2011-05-10,07:51:56,успешно,нет,0.0
юр. лицо,списание средств,4634.82,наличный,Гомель,МаксБанк-DPZD-197,2012-03-07,23:14:28,успешно,да,453.3
юр. лицо,списание средств,4701.47,безналичный,Могилев,МаксБанк-FFPM-739,2008-05-05,00:52:59,неправильный ввод пин-кода,да,112.33
юр. лицо,получение средств,713.6,наличный,Брест,Беларусбанк-MORS-507,2013-04-08,04:17:52,успешно,нет,0.0
физ. лицо,получение средств,3418.23,безналичный,Могилев,Белинвестбанк-IUSK-320,2013-05-04,20:46:30,успешно,нет,0.0
физ. лицо,списание средств,2509.49,безналичный,Гродно,БелАгропромбанк-EXIU-200,2002-01-06,16:08:27,недостаточно средств,нет,0.0
физ. лицо,списание средств,1089.56,безналичный,Минск,Беларусбанк-RXAW-881,2010-10-08,17:30:10,недостаточно средств,нет,0.0
физ. лицо,получение средств,3385.41,безналичный,Витебск,Белинвестбанк-FOYV-399,2007-09-01,13:46:25,успешно,нет,0.0
